array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
62720;9.2890005112;127590;150331;13357;501760;105613550;60591420
62848;8.5080003738;129330;151972;486;502784;105848620;60668158
62976;7.9890003204;128021;153893;4281;503808;106083730;60747051
63104;7.8760004044;131189;151932;346;504832;106318879;60823806
63232;7.8180003166;128776;151886;786;505856;106554067;60902699
63360;7.8440003395;130356;153150;1042;506880;106789296;60981613
63488;7.8250002861;130272;154483;952;507904;107024563;61062682
63616;7.8370003700;130166;150153;668;508928;107259870;61137297
63744;7.8740005493;129863;153930;683;509952;107495217;61214014
63872;8.0790004730;131084;155445;804;510976;107730602;61290752
64000;7.8550004959;130011;152028;794;512000;107966026;61369645
64128;7.8730001450;132295;155672;795;513024;108201490;61446400
64256;7.7760004997;131645;159327;732;514048;108436992;61525293
64384;7.8970003128;132336;154063;720;515072;108672534;61604207
64512;7.8700003624;131637;159478;635;516096;108908114;61685276
64640;7.8910002708;133484;158023;835;517120;109143733;61762049
64768;7.8770003319;132648;155726;800;518144;109379390;61840943
64896;7.9130005836;133538;159103;699;519168;109615086;61919856
65024;7.9050002098;133326;163001;916;520192;109850821;62000925
65152;7.9020004272;136201;158162;1044;521216;110086594;62079855
65280;7.9700002670;134289;160146;879;522240;110322405;62160925
65408;7.9260005951;133922;160181;664;523264;110558255;62242015
65536;7.9140005112;134969;158593;590;524288;110794142;62325260
65664;7.9010004997;133521;159943;868;525312;111030068;62497391
65792;7.9970002174;134740;163446;879;526336;111266032;62671516
65920;8.0390005112;136902;161329;883;527360;111502034;62845662
66048;8.0490007401;136376;164863;881;528384;111738074;63021963
66176;9.1370000839;137906;162328;278;529408;111974151;63196126
66304;8.1579999924;136405;164066;534;530432;112210266;63372426
66432;13.0540008545;137956;167210;861;531456;112446419;63548750
66560;8.4310007095;139262;164716;388;532480;112682610;63727227
66688;8.4630002975;139542;167198;225;533504;112918838;63901407
66816;8.3680000305;139724;162731;735;534528;113155103;64077708
66944;8.2630004883;139314;164936;212;535552;113391406;64254031
67072;8.2750005722;139025;166831;263;536576;113627747;64432507
67200;8.2750005722;139846;169792;862;537600;113864124;64608846
67328;8.3080005646;139529;169185;4210;538624;114100539;64787323
67456;8.3370008469;141735;170405;126;539648;114336990;64965821
67584;8.3660001755;140968;172779;560;540672;114573479;65146475
67712;8.4170007706;141265;170366;141;541696;114810005;65320673
67840;8.3950004578;141764;167575;670;542720;115046567;65496974
67968;8.4180002213;142161;169330;787;543744;115283167;65673297
68096;8.4490003586;141039;173863;205;544768;115519803;65851773
68224;8.4570007324;142656;171683;624;545792;115756476;66028112
68352;8.4840002060;141340;171446;826;546816;115993185;66206589
68480;8.5260000229;143704;172172;714;547840;116229931;66385087
68608;8.5510005951;142758;175709;8767;548864;116466713;66565740
68736;8.5650005341;146227;170903;722;549888;116703532;66742097
68864;8.6440000534;143019;173653;424;550912;116940387;66920574
68992;8.6050004959;144638;177051;868;551936;117177279;67099072
69120;8.6380004883;144166;175685;212;552960;117414206;67279725
69248;8.6660003662;145996;173899;549;553984;117651170;67458240
69376;8.9020004272;144735;179969;599;555008;117888170;67638893
69504;8.7330007553;145833;173680;1000;556032;118125206;67819567
69632;8.7370004654;145041;179128;1030;557056;118362277;68002396
69760;9.7920007706;146037;179511;386;558080;118599385;68176613
69888;9.0860004425;146576;173032;344;559104;118836529;68352914
70016;9.1050004959;146975;177821;320;560128;119073708;68529236
70144;9.1110000610;146843;178147;816;561152;119310923;68707713
70272;8.8489999771;148042;178247;994;562176;119548173;68884052
70400;9.1880006790;147388;178109;316;563200;119785459;69062530
70528;9.0650005341;148474;181054;163;564224;120022780;69241028
70656;8.9339599609;148010;181649;262;565248;120260137;69421681
70784;8.9570007324;149118;183393;587;566272;120497529;69598037
70912;8.9460000992;150695;179898;898;567296;120734957;69776514
71040;9.1360006332;149762;183789;456;568320;120972420;69955012
71168;8.9970006943;149064;187826;845;569344;121209918;70135665
71296;9.3190002441;150851;183481;1956;570368;121447451;70314180
71424;9.2520008087;150281;183187;964;571392;121685019;70494833
71552;9.0860004425;151570;183355;1013;572416;121922621;70675507
71680;9.0940008163;151251;186669;1012;573440;122160259;70858336
71808;9.1160001755;151256;184956;814;574464;122397932;71034712
71936;9.7780008316;151631;184622;15310;575488;122635640;71213188
72064;13.4350004196;152569;194296;15394;576512;122873382;71391687
72192;13.2510004044;152690;189372;844;577536;123111159;71572340
72320;9.1750001907;152916;186138;1058;578560;123348970;71750854
72448;14.3740005493;153106;188212;857;579584;123586816;71931509
72576;9.5350008011;153422;187351;270;580608;123824697;72112181
72704;10.8070001602;153984;189169;4330;581632;124062611;72295011
72832;9.5770006180;155714;185178;912;582656;124300561;72473543
72960;9.5560007095;153847;189246;962;583680;124538544;72654196
73088;9.3350000381;155478;190906;933;584704;124776562;72834870
73216;9.3650007248;154816;191496;701;585728;125014614;73017699
73344;9.3840007782;154908;188381;929;586752;125252700;73198390
73472;9.3900003433;156188;188635;846;587776;125490820;73381219
73600;9.6420001984;155731;187891;859;588800;125728974;73564069
73728;9.3830003738;156785;188504;772;589824;125967162;73749074
73856;9.8570003510;159224;188141;4157;590848;126205384;73923310
73984;9.8640003204;156990;190996;164;591872;126443640;74099611
74112;9.5329999924;157447;190340;1077;592896;126681929;74275932
74240;9.5500001907;159977;188625;979;593920;126920252;74454409
74368;9.5880002975;159374;193217;966;594944;127158609;74630748
74496;9.5519409180;159085;193141;1090;595968;127397000;74809225
74624;9.5780000687;158801;194160;1037;596992;127635424;74987723
74752;9.5990009308;159840;196829;945;598016;127873881;75168375
74880;9.6650009155;161598;201953;1080;599040;128112372;75344734
75008;10.1150007248;159914;199257;15976;600064;128350896;75523210
75136;10.3910007477;160726;199727;15957;601088;128589453;75701708
75264;10.0870008469;160698;199126;967;602112;128828044;75882362
75392;10.0710000992;161534;198783;1023;603136;129066668;76060877
75520;9.8150005341;160774;195020;801;604160;129305325;76241529
75648;9.8710002899;161570;196706;894;605184;129544015;76422203
75776;9.8960008621;161788;198417;1105;606208;129782738;76605032
75904;10.5640001297;162754;198049;16154;607232;130021494;76781407
76032;10.5740003586;162182;198945;2175;608256;130260283;76959884
76160;10.1630001068;163995;199205;957;609280;130499105;77138383
76288;9.9560003281;163299;201508;935;610304;130737960;77319036
76416;9.9890003204;163785;198487;951;611328;130976847;77497550
76544;10.0080003738;164441;201155;1111;612352;131215767;77678203
76672;10.0140008926;164310;202047;953;613376;131454720;77858877
76800;10.0320005417;166052;203849;862;614400;131693705;78041706
76928;10.0490007401;165154;204130;933;615424;131932723;78220240
77056;10.0180006027;165141;208762;839;616448;132171773;78400893
77184;10.0260000229;166290;206814;1008;617472;132410855;78581567
77312;9.9930000305;167855;205756;1203;618496;132649970;78764396
77440;9.9770002365;166305;204248;1068;619520;132889118;78945086
77568;10.0550003052;168014;206388;996;620544;133128297;79127915
77696;10.2270002365;166844;204542;963;621568;133367509;79310765
77824;10.0100002289;169001;206366;1088;622592;133606753;79495771
77952;11.3440008163;167719;209503;1160;623616;133846029;79672164
78080;9.9010000229;167786;208124;1109;624640;134085337;79850640
78208;10.1110000610;167518;211366;1051;625664;134324677;80029139
78336;10.2310009003;168685;206420;1079;626688;134564049;80209792
78464;10.3500003815;168237;210405;1060;627712;134803453;80388307
78592;10.3330001831;169875;207553;921;628736;135042888;80568959
78720;12.4200010300;169857;222603;16772;629760;135282356;80749634
78848;17.8670005798;171688;212190;832;630784;135521855;80932464
78976;10.4820003510;169604;208509;916;631808;135761386;81110995
79104;10.5020008087;170345;213727;1077;632832;136000948;81291649
79232;10.4940004349;171102;215402;1005;633856;136240542;81472322
79360;10.3990001678;171092;214652;1009;634880;136480168;81655151
79488;10.5780000687;171257;212819;1084;635904;136719825;81835843
79616;10.6070003510;172187;214605;989;636928;136959513;82018672
79744;12.8530006409;174113;211234;894;637952;137199233;82201522
79872;10.1530008316;174239;212689;1093;638976;137438984;82386526
80000;10.3660001755;172221;214695;958;640000;137678766;82565077
80128;10.3720006943;172788;214573;1159;641024;137918580;82745731
80256;10.5080003738;172868;216220;941;642048;138158425;82926405
80384;10.6130008698;173965;216326;951;643072;138398301;83109233
80512;10.7470006943;173930;215994;1010;644096;138638208;83289925
80640;12.8790006638;174639;217340;17126;645120;138878146;83472754
80768;11.2150001526;174544;225356;361;646144;139118115;83655603
80896;10.9800004959;174885;226744;1001;647168;139358114;83840609
81024;10.8510007858;175252;212574;835;648192;139598145;84021317
81152;10.9030008316;176104;218076;1025;649216;139838207;84204147
81280;10.9670009613;176138;217032;1066;650240;140078299;84386996
81408;10.8040008545;177081;217258;1134;651264;140318422;84572001
81536;11.4550008774;177554;217076;433;652288;140558576;84754869
81664;11.0200004578;177814;218465;237;653312;140798760;84939874
81792;10.9950008392;178059;223926;1050;654336;141038975;85124900
81920;11.0950002670;178810;218981;1198;655360;141279221;85312081
82048;10.8910007477;177632;224398;1022;656384;141519497;85486334
82176;11.0960006714;178710;219962;1244;657408;141759803;85662634
82304;11.0340003967;180359;220667;1011;658432;142000140;85838957
82432;11.2850008011;179202;224276;350;659456;142240507;86017433
82560;11.1500005722;180170;222113;289;660480;142480905;86193772
82688;11.1870002747;178811;224853;1084;661504;142721333;86372250
82816;11.2390003204;180804;222764;1071;662528;142961790;86550748
82944;11.2330007553;179669;224053;207;663552;143202279;86731401
83072;11.2740001678;181057;227685;1125;664576;143442797;86907757
83200;11.2860002518;181368;220727;315;665600;143683345;87086234
83328;11.3389282227;181400;227410;275;666624;143923923;87264739
83456;11.7110004425;182137;227571;425;667648;144164532;87445386
83584;11.6300001144;183081;227490;341;668672;144405170;87623901
83712;11.4100008011;182000;226576;235;669696;144645838;87804554
83840;11.4280004501;183009;230486;306;670720;144886536;87985228
83968;11.5860004425;182606;233628;1007;671744;145127263;88168057
84096;11.4720001221;184897;232645;978;672768;145368021;88344432
84224;11.4610004425;183385;231933;313;673792;145608808;88522908
84352;11.5240001678;183949;231549;1044;674816;145849625;88701407
84480;11.4940004349;184175;233606;1023;675840;146090471;88882060
84608;11.3520002365;185755;228872;791;676864;146331347;89060574
84736;11.9420003891;184543;234292;294;677888;146572253;89241228
84864;12.0020008087;185712;230303;872;678912;146813188;89421902
84992;12.0390005112;185284;234963;466;679936;147054152;89604731
85120;16.5279998779;186259;242643;17956;680960;147295146;89783265
85248;12.1390008926;186182;232445;501;681984;147536169;89963917
85376;11.8210000992;186997;232389;292;683008;147777221;90144591
85504;11.7180004120;186235;234637;356;684032;148018303;90327419
85632;11.8130006790;187015;234364;1019;685056;148259414;90508111
85760;11.6830005646;187338;234008;1161;686080;148500554;90690940
85888;11.6520004272;188174;237905;1179;687104;148741723;90873789
86016;12.1070003510;188604;234601;4349;688128;148982921;91058795
86144;11.8940010071;188427;235770;947;689152;149224148;91235188
86272;11.8990001678;188424;237530;1232;690176;149465405;91413665
86400;11.9310007095;189437;237250;1175;691200;149706690;91592163
86528;11.9200010300;189924;237480;1310;692224;149948004;91772816
86656;11.7250003815;189408;241305;1224;693248;150189347;91951330
86784;11.6290006638;190086;239681;1373;694272;150430719;92131984
86912;12.3770008087;190914;241492;1742;695296;150672119;92312658
87040;12.0680007935;190821;241673;1533;696320;150913549;92495487
87168;11.8900003433;190670;243161;1179;697344;151155007;92674020
87296;11.8590002060;190544;242521;811;698368;151396493;92854673
87424;12.1210002899;191743;241993;888;699392;151638009;93035347
87552;11.8369750977;192907;235949;1179;700416;151879552;93218182
87680;11.9140005112;192439;241246;1270;701440;152121125;93398867
87808;12.5810003281;194039;242742;2005;702464;152362726;93581696
87936;12.8150005341;193617;240916;202;703488;152604355;93764546
88064;12.2570009232;193407;245098;858;704512;152846013;93949551
88192;12.2490005493;193591;243852;1276;705536;153087699;94128102
88320;12.2750005722;194455;245155;1119;706560;153329413;94308755
88448;12.1540002823;194044;245330;1288;707584;153571156;94489429
88576;19.1990013123;194819;250409;18736;708608;153812927;94672259
88704;14.4640007019;195500;250356;4174;709632;154054726;94852950
88832;12.7840003967;194093;247339;4237;710656;154296553;95035778
88960;12.5470008850;196684;249271;1148;711680;154538408;95218629
89088;14.8220005035;197124;250248;18863;712704;154780292;95403633
89216;21.2440013885;197070;263708;18926;713728;155022203;95584345
89344;25.7420005798;196769;258387;19044;714752;155264143;95767173
89472;16.5770015717;196867;248495;2129;715776;155506110;95950022
89600;12.6860008240;197168;246336;1215;716800;155748105;96135028
89728;12.5320005417;197683;250868;245;717824;155990129;96317893
89856;12.5740003586;196569;250630;469;718848;156232180;96502898
89984;12.6410007477;198947;249595;1140;719872;156474259;96687924
90112;12.5100002289;197700;253295;985;720896;156716365;96875105
90240;12.4420003891;199129;250540;1156;721920;156958499;97051516
90368;12.4220008850;198490;252535;1240;722944;157200661;97229993
90496;12.2610006332;200868;250272;1260;723968;157442851;97408491
90624;12.4480009079;198600;254487;1400;724992;157685068;97589144
90752;12.3310003281;198368;254682;1304;726016;157927313;97767659
90880;12.4970006943;199640;255896;1128;727040;158169585;97948312
91008;12.6100006104;200105;259574;997;728064;158411885;98128986
91136;12.4270009995;199941;257263;1079;729088;158654212;98311815
91264;12.8700008392;201166;257301;13400;730112;158896567;98490349
91392;12.8870010376;201144;253054;824;731136;159138949;98671001
91520;12.7270002365;200862;259198;1057;732160;159381358;98851675
91648;11.9060001373;200821;260263;1079;733184;159623795;99034504
91776;11.9050006866;202312;255254;1121;734208;159866259;99215195
91904;11.7080001831;203871;252795;1384;735232;160108750;99398024
92032;11.7440004349;202997;256738;1123;736256;160351268;99580873
92160;13.2330007553;202068;259836;351;737280;160593814;99765880
92288;12.5710010529;203450;257408;373;738304;160836386;99944430
92416;12.2980003357;203052;259205;1056;739328;161078986;100125083
92544;12.3030004501;204577;260073;873;740352;161321612;100305757
92672;12.1940002441;203905;259037;1132;741376;161564266;100488586
92800;11.8800001144;205388;260708;1168;742400;161806946;100669277
92928;13.1710004807;206183;263547;13316;743424;162049654;100852106
93056;17.0610008240;205987;279672;19849;744448;162292388;101034957
93184;18.0040016174;207255;262387;872;745472;162535149;101219961
93312;13.4670009613;206336;268199;304;746496;162777937;101400671
93440;13.0870008469;207194;260678;376;747520;163020752;101583499
93568;12.6640005112;207063;267828;312;748544;163263593;101766348
93696;14.1530008316;207666;266826;13366;749568;163506461;101951355
93824;13.5940008163;207945;265159;226;750592;163749356;102134221
93952;13.1020002365;207471;269980;1161;751616;163992278;102319227
94080;12.5340003967;207829;265613;289;752640;164235226;102504252
94208;12.5450010300;207279;266904;309;753664;164478200;102691433
94336;12.4830007553;208818;270276;529;754688;164721201;102870002
94464;12.4660005569;208708;271130;8926;755712;164964229;103050655
94592;12.5920009613;209869;264726;1292;756736;165207283;103231329
94720;12.7610006332;209062;267856;1413;757760;165450363;103414159
94848;12.7170009613;209664;269435;583;758784;165693470;103594850
94976;12.4680004120;209423;268291;397;759808;165936603;103777678
95104;12.5760002136;209907;267524;1546;760832;166179762;103960529
95232;12.8640003204;210598;269670;456;761856;166422948;104145533
95360;13.4370002747;211156;271367;8958;762880;166666160;104326243
95488;13.0570001602;211852;265684;1271;763904;166909398;104509071
95616;12.8470010757;212208;269943;1498;764928;167152662;104691921
95744;12.7770004272;211353;271946;1175;765952;167395952;104876926
95872;12.7690010071;213082;274721;1575;766976;167639269;105059793
96000;12.6060009003;213789;272162;1203;768000;167882611;105244800
96128;14.0880002975;213004;273355;8843;769024;168125979;105429824
96256;18.5910015106;213697;275217;20378;770048;168369374;105617007
96384;14.0630006790;214351;273692;1221;771072;168612794;105797733
96512;13.5720005035;213141;272042;1472;772096;168856241;105980561
96640;12.8760004044;214485;272899;1346;773120;169099713;106163411
96768;12.8760004044;215097;279259;1395;774144;169343211;106348417
96896;15.9290008545;218171;300080;20119;775168;169586735;106531284
97024;15.4240007401;214630;271170;1733;776192;169830284;106716289
97152;13.9540004730;216313;279907;1734;777216;170073860;106901315
97280;13.4050006866;215489;275891;1321;778240;170317461;107088495
97408;12.7900009155;218490;276112;1276;779264;170561087;107271380
97536;13.2210006714;216687;278398;1395;780288;170804740;107456384
97664;14.4890003204;216896;283152;8833;781312;171048418;107641412
97792;14.1259765625;218589;278082;264;782336;171292121;107828592
97920;14.2960004807;218622;286819;20916;783360;171535850;108013635
98048;14.1960010529;218459;281641;1266;784384;171779605;108200816
98176;13.3450002670;218967;282015;1279;785408;172023385;108388018
98304;13.2890005112;219547;284186;1270;786432;172267191;108577376
98432;13.2930002213;216331;287497;8710;787456;172511022;108648734
98560;13.4880008698;221372;285829;1505;788480;172754878;108722123
98688;13.4970006943;220059;285992;1154;789504;172998759;108795533
98816;13.7460002899;220373;282028;1244;790528;173242666;108871098
98944;13.5140008926;220097;286582;1513;791552;173486599;108944526
99072;13.4780006409;219497;283994;1475;792576;173730556;109020090
99200;13.7050008774;221702;287714;1493;793600;173974539;109095676
99328;14.5570011139;221497;285864;1535;794624;174218547;109173417
99456;14.5940008163;220727;288048;278;795648;174462580;109246863
99584;14.3480005264;221166;288809;325;796672;174706638;109322428
99712;14.5460004807;222561;289267;420;797696;174950721;109398013
99840;14.3560009003;222180;288171;1479;798720;175194829;109475755
99968;13.8140010834;222983;289687;1411;799744;175438962;109551358
100096;13.6500005722;222710;285563;294;800768;175683121;109629098
100224;13.7900009155;224574;288766;1224;801792;175927304;109706861
100352;13.7410011292;223366;289139;1094;802816;176171512;109786777
100480;14.5570011139;223443;288305;4273;803840;176415745;109860241
100608;26.1590003967;225460;296261;21123;804864;176660003;109935808
100736;14.6040010452;224007;292200;1088;805888;176904285;110011392
100864;14.4470005035;225347;293919;1538;806912;177148593;110089133
100992;13.9640007019;225311;291311;219;807936;177392925;110164736
101120;13.8790006638;224474;293227;374;808960;177637282;110242476
101248;16.9740009308;226269;290164;4174;809984;177881664;110320240
101376;14.9120006561;225626;291852;599;811008;178126070;110400156
101504;14.4890003204;225464;294799;654;812032;178370501;110475776
101632;14.2330007553;226536;294199;1177;813056;178614956;110553517
101760;13.7770004272;227056;297549;1394;814080;178859436;110631280
101888;13.7850008011;227086;295275;399;815104;179103941;110711196
102016;13.7780008316;229744;293010;1434;816128;179348470;110788976
102144;14.9270009995;228972;298675;4235;817152;179593024;110868893
102272;15.6640005112;229193;299779;350;818176;179837602;110948831
102400;14.0250005722;229154;298419;1532;819200;180082205;111030924
102528;13.9850006104;229623;296338;1090;820224;180326832;111104404
102656;15.0210008621;229770;302106;21735;821248;180571483;111179970
102784;14.5560007095;229708;296948;1498;822272;180816158;111255556
102912;14.1580009460;230546;296524;1742;823296;181060858;111333296
103040;13.8290004730;229264;298100;1292;824320;181305583;111408899
103168;13.8550004959;231425;296587;1707;825344;181550331;111486641
103296;14.7730007172;230890;296463;8736;826368;181795104;111564402
103424;15.1300010681;232868;301490;21726;827392;182039900;111644320
103552;14.8890008926;231023;301401;276;828416;182284721;111719941
103680;14.8150005341;231981;307091;1114;829440;182529567;111797682
103808;14.0310010910;232753;304503;1307;830464;182774436;111875444
103936;13.9290008545;232510;301765;1377;831488;183019329;111955360
104064;14.6390008926;232809;305254;1930;832512;183264246;112033140
104192;14.6260004044;235615;317671;529;833536;183509187;112113057
104320;14.5720005035;237535;319812;677;834560;183754153;112192995
104448;14.7320003510;233296;310406;1866;835584;183999142;112275088
104576;15.1230010986;241172;303297;1820;836608;184244155;112350727
104704;14.9950008392;234386;301880;967;837632;184489192;112428468
104832;14.5669555664;234956;304358;1637;838656;184734253;112506236
104960;14.2480010986;235100;307560;1361;839680;184979337;112586147
105088;14.0680007935;236567;307432;1580;840704;185224446;112663925
105216;14.0230007172;237770;301072;1375;841728;185469578;112743842
105344;14.0190010071;237035;311105;1394;842752;185714734;112823781
105472;14.4280004501;236560;309340;1878;843776;185959914;112905874
105600;14.3240003586;237078;308642;346;844800;186205117;112983671
105728;14.5730009079;237786;311733;322;845824;186450344;113063588
105856;14.6090011597;238506;315477;503;846848;186695594;113143526
105984;14.4300003052;237573;313394;1205;847872;186940869;113225618
106112;15.0780010223;238848;309038;17743;848896;187186166;113305573
106240;15.1340007782;237765;313607;1321;849920;187431488;113387667
106368;14.6670007706;239041;315668;277;850944;187676832;113469780
106496;14.5640010834;238697;313958;1422;851968;187922201;113554049
106624;14.4750003815;238531;312060;1201;852992;188167592;113627548
106752;15.3010005951;239275;308792;269;854016;188413008;113703113
106880;14.7570009232;243784;316671;1321;855040;188658446;113778699
107008;15.2640008926;240906;312984;313;856064;188903908;113856441
107136;14.8120002747;240610;317913;1405;857088;189149393;113932043
107264;14.7670011520;240860;316967;1500;858112;189394902;114009784
107392;15.9090003967;241989;321672;22682;859136;189640434;114087547
107520;15.1840009689;241446;321618;195;860160;189885989;114167464
107648;14.9300003052;242505;325316;1312;861184;190131567;114243085
107776;14.6370010376;241660;323528;392;862208;190377169;114320826
107904;14.9360008240;244661;321570;2573;863232;190622793;114398588
108032;14.9750003815;242660;323968;2083;864256;190868441;114478505
108160;14.7150011063;243674;321580;1400;865280;191114112;114556284
108288;15.0150003433;243190;320144;17633;866304;191359806;114636201
108416;15.0580005646;244769;317207;1294;867328;191605524;114716138
108544;14.7529296875;244177;319319;442;868352;191851264;114798232
108672;14.8290004730;245219;323422;1993;869376;192097027;114873871
108800;14.8500003815;244286;325272;1498;870400;192342813;114951612
108928;14.4140005112;245787;320119;1442;871424;192588622;115029374
109056;14.4550008774;244922;322196;1404;872448;192834454;115109291
109184;14.9750003815;248739;321896;1535;873472;193080309;115187070
109312;14.5480003357;245891;324954;1430;874496;193326187;115266987
109440;14.4410009384;246467;323596;1515;875520;193572088;115346925
109568;14.5500011444;245919;322589;1400;876544;193818011;115429018
109696;14.4820003510;248247;326423;1448;877568;194063957;115506815
109824;14.7350006104;247019;327350;1556;878592;194309926;115586732
109952;14.9910011292;248665;323439;1405;879616;194555918;115666669
110080;14.3090009689;247313;321314;1613;880640;194801933;115748762
110208;14.5030002594;248964;324635;1657;881664;195047970;115828717
110336;15.9200010300;248573;330045;23418;882688;195294030;115910811
110464;15.4600009918;251512;329521;1226;883712;195540112;115992925
110592;15.0650005341;249475;327087;1572;884736;195786217;116077194
110720;14.7740011215;251408;331709;1522;885760;196032345;116152851
110848;14.4290008545;251118;327647;1523;886784;196278495;116230592
110976;14.3670005798;250691;334217;1620;887808;196524668;116308354
111104;14.5330009460;250552;332440;1540;888832;196770863;116388271
111232;20.2560005188;251455;338320;23504;889856;197017081;116466051
111360;15.4340009689;250558;335783;1801;890880;197263321;116545967
111488;16.7740001678;252061;333880;1919;891904;197509584;116625905
111616;24.8820018768;254592;335431;23220;892928;197755869;116708001
111744;19.6240005493;255737;357121;23229;893952;198002177;116785796
111872;21.9430007935;253239;363611;23660;894976;198248506;116865714
112000;18.4590015411;253870;335011;299;896000;198494858;116945651
112128;18.6000003815;253759;338723;13079;897024;198741233;117027744
112256;15.4570007324;254234;336167;357;898048;198987629;117107698
112384;16.0640010834;254596;340839;23841;899072;199234048;117189791
112512;15.3520011902;254843;335755;214;900096;199480490;117271905
112640;15.1200008392;254651;332361;1093;901120;199726953;117356174
112768;15.6470003128;255479;328942;13000;902144;199973438;117433988
112896;15.6110010147;255491;333497;1888;903168;200219946;117513906
113024;15.2470006943;255879;335775;406;904192;200466476;117593844
113152;14.9270009995;256660;335739;1253;905216;200713028;117675936
113280;14.6540002823;256258;340691;1597;906240;200959602;117755891
113408;15.3890008926;257080;337651;12920;907264;201206198;117837985
113536;15.0860004425;257276;338100;332;908288;201452816;117920099
113664;15.1550006866;258380;340759;1247;909312;201699456;118004369
113792;14.8820009232;257110;337908;1403;910336;201946118;118084340
113920;14.6140003204;256170;343936;1521;911360;202192802;118166433
114048;14.5340003967;258814;342910;1511;912384;202439507;118248547
114176;15.5820007324;261046;350569;12693;913408;202686235;118332817
114304;16.2750015259;259954;352939;24302;914432;202932985;118414948
114432;15.5340003967;257560;343940;1694;915456;203179756;118499216
114560;15.1990003586;260540;345850;1655;916480;203426550;118583507
114688;14.8850011826;260306;344704;304;917504;203673365;118669952
114816;14.8320007324;259929;345438;1641;918528;203920202;118743469
114944;14.7030010223;261802;338381;1659;919552;204167060;118819033
115072;14.8650007248;261373;352042;1738;920576;204413941;118894619
115200;14.7270002365;260214;349751;1325;921600;204660843;118972360
115328;16.3500003815;263610;349600;8310;922624;204907767;119047964
115456;14.8480005264;261354;354123;1774;923648;205154712;119125703
115584;14.9250011444;262261;352662;1781;924672;205401679;119203467
115712;14.9210004807;265023;351919;1623;925696;205648668;119283384
115840;14.8150005341;263403;355669;1573;926720;205895678;119359005
115968;16.1340007782;262489;352301;8337;927744;206142710;119436746
116096;15.2670011520;263821;354361;397;928768;206389763;119514507
116224;15.1980009079;263471;353253;1560;929792;206636838;119594424
116352;14.9720010757;264026;353003;1555;930816;206883934;119672203
116480;14.8910007477;266256;351075;1818;931840;207131052;119752121
116608;14.8370008469;264931;348645;8303;932864;207378191;119832058
116736;14.9760007858;264663;354200;1736;933888;207625352;119914152
116864;15.0710010529;266375;348516;1688;934912;207872534;119989791
116992;14.8670005798;265096;353693;1895;935936;208119737;120067531
117120;14.8110008240;267694;353371;1979;936960;208366962;120145294
117248;15.0040006638;266856;353964;8238;937984;208614208;120225211
117376;15.1040010452;267557;351036;564;939008;208861476;120302990
117504;16.5360012054;268070;356011;25278;940032;209108764;120382907
117632;22.6410007477;268163;373603;24959;941056;209356074;120462847
117760;17.8070011139;270206;351925;1973;942080;209603405;120544938
117888;15.4880008698;268442;354330;1850;943104;209850758;120622734
118016;15.2060003281;270377;350950;1689;944128;210098131;120702652
118144;14.9070005417;270721;352223;1995;945152;210345526;120782590
118272;14.9150009155;271704;348300;1666;946176;210592942;120864683
118400;14.8620004654;270197;352442;1375;947200;210840379;120944637
118528;14.8480005264;271820;349786;1649;948224;211087837;121026730
118656;14.7790002823;270302;354046;1545;949248;211335316;121108844
118784;14.8260011673;271133;358086;1736;950272;211582816;121193114
118912;14.9520006180;271121;358772;1690;951296;211830338;121268771
119040;14.9810009003;269794;356445;1658;952320;212077880;121346512
119168;14.8890008926;270896;361356;1572;953344;212325443;121424273
119296;15.5020008087;270201;360586;8154;954368;212573027;121504191
119424;15.4380006790;272605;365901;393;955392;212820632;121581970
119552;15.4200010300;271013;361410;1496;956416;213068258;121661886
119680;15.2070007324;273445;367047;1590;957440;213315905;121741825
119808;15.1010007858;271180;363598;1628;958464;213563573;121823917
119936;15.0190010071;273981;363195;1753;959488;213811261;121901714
120064;15.6460008621;272977;366706;307;960512;214058971;121981632
120192;15.7570009232;274369;366882;1853;961536;214306701;122061570
120320;15.3670005798;274274;363791;1797;962560;214554452;122143663
120448;15.6680011749;274843;363714;512;963584;214802224;122223618
120576;16.1400012970;274270;370700;255;964608;215050016;122305711
120704;15.7030010223;279693;364709;1624;965632;215297830;122387825
120832;15.6130008698;274818;365048;459;966656;215545664;122472093
120960;24.3200016022;280499;376397;25194;967680;215793518;122549911
121088;17.0869998932;277664;363196;2160;968704;216041393;122629827
121216;15.5350008011;276990;366887;487;969728;216289289;122709764
121344;16.1800003052;276420;363738;447;970752;216537206;122791857
121472;16.2489624023;277573;370623;365;971776;216785143;122871812
121600;16.5659999847;276662;372596;3658;972800;217033100;122953905
121728;16.3140010834;279640;367753;2032;973824;217281079;123036019
121856;16.4350013733;276869;367920;1961;974848;217529077;123120287
121984;18.0400009155;279857;366570;3661;975872;217777096;123200261
122112;16.1440010071;278207;371081;1887;976896;218025136;123282354
122240;16.2810001373;282498;365223;3721;977920;218273196;123364468
122368;15.8100004196;279262;370462;452;978944;218521277;123448735
122496;15.7280006409;281027;376296;1499;979968;218769377;123530868
122624;15.7160005569;277568;379611;1750;980992;219017499;123615137
122752;15.2430009842;283417;377178;561;982016;219265640;123699427
