array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
39040;2.8400001526;74615;3887;22;312320;62917642;32223751
39168;2.7600002289;74930;4103;18;313344;63143473;32361202
39296;4.2920002937;74319;2747;59;314368;63369368;32498674
39424;4.3350000381;74410;2713;72;315392;63595327;32638431
39552;4.8710002899;75404;3317;85;316416;63821349;32775924
39680;2.6850001812;75442;2753;20;317440;64047434;32915679
39808;2.7360000610;75628;2976;14;318464;64273582;33055455
39936;2.7110002041;75967;2714;21;319488;64499793;33197516
40064;2.7370002270;76995;2830;74;320512;64726066;33335028
40192;2.7290000916;76447;2837;84;321536;64952402;33474784
40320;2.7430000305;77507;3006;45;322560;65178800;33614561
40448;2.7570002079;77291;2645;35;323584;65405259;33756622
40576;2.7650001049;78356;2912;44;324608;65631781;33896418
40704;2.7850000858;78074;3035;26;325632;65858364;34038479
40832;2.7890000343;78742;3187;19;326656;66085008;34180559
40960;2.7950000763;78530;3355;17;327680;66311714;34324924
41088;2.8170001507;78641;2811;21;328704;66538481;34457884
41216;2.8380000591;78987;3062;22;329728;66765308;34593033
41344;2.8410000801;79609;3117;39;330752;66992196;34728201
41472;2.8570001125;79860;3157;94;331776;67219144;34865654
41600;2.9010000229;80020;3035;86;332800;67446153;35000842
41728;2.8810000420;80479;3237;115;333824;67673221;35138295
41856;2.8960001469;80709;2982;100;334848;67900350;35275767
41984;2.9090001583;80921;3255;83;335872;68127538;35415524
42112;2.9240000248;81040;3103;34;336896;68354785;35550731
42240;2.9400000572;81578;3155;30;337920;68582092;35688184
42368;2.9430000782;81736;3308;23;338944;68809458;35825656
42496;2.9590001106;82356;3215;21;339968;69036883;35965413
42624;2.9640002251;82919;3372;13;340992;69264367;36102905
42752;2.9750001431;82509;3432;18;342016;69491909;36242662
42880;3.0460002422;82973;2891;25;343040;69719510;36382437
43008;5.5290002823;83160;3486;103;344064;69947169;36524499
43136;3.0110001564;83809;2999;37;345088;70174886;36659725
43264;3.0250000954;83788;3188;47;346112;70402661;36797178
43392;3.0190000534;84129;3142;40;347136;70630494;36934649
43520;3.0450000763;84510;3063;27;348160;70858384;37074407
43648;3.2660002708;85178;2913;22;349184;71086332;37211898
43776;3.0590002537;84849;3363;22;350208;71314337;37351656
43904;3.5850002766;85309;3212;20;351232;71542399;37491432
44032;3.0890002251;85832;3274;31;352256;71770518;37633493
44160;3.7750000954;86290;3302;58;353280;71998693;37771004
44288;3.0980000496;85714;3221;59;354304;72226925;37910773
44416;3.1120002270;86496;3160;27;355328;72455214;38050537
44544;3.1290001869;86581;3264;19;356352;72683559;38192598
44672;3.1250002384;86722;3474;21;357376;72911959;38332394
44800;3.1550002098;87479;3320;34;358400;73140416;38474455
44928;3.1420001984;87049;3170;108;359424;73368928;38616534
45056;3.1460001469;87606;3138;69;360448;73597497;38760899
45184;3.1720001698;87976;3115;29;361472;73826120;38896145
45312;3.1840002537;87422;3584;51;362496;74054799;39033598
45440;3.2090001106;88467;3450;39;363520;74283533;39171070
45568;3.4530000687;88487;3178;23;364544;74512321;39310827
45696;3.2220001221;88730;3300;17;365568;74741165;39448319
45824;3.6470000744;88643;3469;18;366592;74970063;39588076
45952;3.2500002384;89251;3424;24;367616;75199016;39727852
46080;4.3350000381;89477;3388;40;368640;75428023;39869913
46208;4.4960002899;90099;3343;93;369664;75657085;40007424
46336;3.2770001888;90596;3399;68;370688;75886200;40147181
46464;3.2940001488;90691;3510;12;371712;76115369;40286957
46592;3.3080000877;90892;3388;20;372736;76344592;40429018
46720;5.8970003128;91588;3611;36;373760;76573869;40568814
46848;3.3240001202;91112;3871;120;374784;76803199;40710875
46976;3.3320002556;91399;3113;64;375808;77032583;40852955
47104;3.3550002575;92301;3546;39;376832;77262019;40997320
47232;3.3600001335;92579;3623;25;377856;77491509;41134850
47360;4.8640003204;92478;3654;93;378880;77721051;41274607
47488;4.0199999809;92755;3693;31;379904;77950646;41414383
47616;3.4040000439;93111;3713;150;380928;78180294;41556444
47744;3.4050002098;93895;3512;113;381952;78409995;41696240
47872;3.3970000744;93620;3563;68;382976;78639747;41838300
48000;3.4160001278;94330;3981;57;384000;78869552;41980381
48128;3.8600001335;94616;3641;28;385024;79099409;42124746
48256;3.4260001183;95143;3335;17;386048;79329317;42264560
48384;4.4650001526;95215;3609;17;387072;79559278;42406622
48512;4.7540001869;95595;3804;74;388096;79789290;42548702
48640;3.4580001831;95385;3266;80;389120;80019353;42693067
48768;3.4760000706;96197;3781;20;390144;80249468;42835167
48896;4.1390004158;96459;3766;27;391168;80479634;42979532
49024;3.9540002346;96113;3846;54;392192;80709851;43123916
49152;3.7560002804;95239;3747;160;393216;80940120;43270585
49280;3.5110001564;96434;3698;23;394240;81170439;43341356
49408;3.8280000687;97727;3886;23;395264;81400808;43414297
49536;3.5820002556;98670;3756;51;396288;81631228;43487256
49664;3.6220002174;98057;3938;101;397312;81861699;43562503
49792;3.7170002460;98139;3984;93;398336;82092220;43635483
49920;3.5920002460;98247;3468;28;399360;82322791;43710727
50048;4.9590001106;99406;4877;51;400384;82553412;43785992
50176;3.6040000916;99203;3894;158;401408;82784083;43863540
50304;3.5820002556;99164;3707;65;402432;83014804;43936539
50432;5.4640002251;100016;3962;43;403456;83245574;44011785
50560;3.5890002251;99898;3480;20;404480;83476394;44087047
50688;3.6260001659;99549;3701;34;405504;83707263;44164597
50816;3.8690001965;100114;3552;53;406528;83938182;44239881
50944;3.6110000610;100481;3492;24;407552;84169149;44317430
51072;3.9780001640;101334;3544;14;408576;84400166;44394998
51200;3.6440002918;101430;4242;18;409600;84631232;44474851
51328;4.7770004272;102519;4713;32;410624;84862346;44547872
51456;5.1270003319;102732;4467;217;411648;85093509;44623114
51584;3.6770002842;102858;4048;118;412672;85324721;44698378
51712;4.4730000496;102519;3613;20;413696;85555981;44775927
51840;3.6660001278;102609;4000;10;414720;85787289;44851211
51968;3.7070002556;103166;3871;16;415744;86018646;44928760
52096;3.6810002327;103426;3532;22;416768;86250050;45006327
52224;3.7020001411;103745;4086;58;417792;86481503;45086181
52352;3.6980001926;103832;3669;90;418816;86713003;45161484
52480;3.7000002861;104595;3660;163;419840;86944551;45239033
52608;3.7350001335;105090;3975;107;420864;87176147;45316601
52736;3.7220001221;104471;3993;24;421888;87407790;45396454
52864;3.9070003033;106040;4610;91;422912;87639481;45474044
52992;4.0490002632;105776;3661;124;423936;87871218;45553895
53120;3.7270002365;105831;3925;95;424960;88103003;45633767
53248;3.8700001240;106578;4282;31;425984;88334835;45715926
53376;3.7400002480;106541;3926;132;427008;88566714;45788961
53504;3.7540001869;106467;3726;74;428032;88798639;45864206
53632;3.7670001984;107028;3763;49;429056;89030612;45939470
53760;3.7630002499;106626;4195;44;430080;89262630;46017019
53888;3.9280002117;107907;4489;82;431104;89494696;46092305
54016;4.1620001793;107072;3709;150;432128;89726807;46169852
54144;4.0620002747;107914;4248;110;433152;89958965;46247420
54272;4.9200000763;108427;3947;62;434176;90191169;46327273
54400;3.9630002975;109396;4749;40;435200;90423419;46402579
54528;3.8070001602;108979;4058;117;436224;90655715;46480125
54656;3.8200001717;109304;3615;108;437248;90888057;46557693
54784;4.6980004311;110110;4096;69;438272;91120444;46637546
54912;3.8320002556;110626;4309;47;439296;91352877;46715134
55040;3.8300001621;109919;3949;110;440320;91585356;46794987
55168;4.4470000267;111090;3948;103;441344;91817879;46874859
55296;4.8220000267;111009;4259;20;442368;92050449;46957016
55424;4.0120000839;111498;4862;27;443392;92283063;47032340
55552;3.8450002670;111289;3746;115;444416;92515722;47109887
55680;3.8500001431;111775;4234;23;445440;92748427;47187455
55808;3.8870000839;112323;4273;55;446464;92981176;47267308
55936;3.8670001030;112086;4234;44;447488;93213970;47344896
56064;3.8680002689;112616;3902;61;448512;93446808;47424749
56192;3.8720002174;112772;4347;54;449536;93679691;47504621
56320;3.9310002327;113806;4902;60;450560;93912619;47586778
56448;3.8810002804;113528;4431;112;451584;94145591;47664385
56576;3.9390001297;115119;4748;44;452608;94378607;47744238
56704;3.8940002918;114684;4470;140;453632;94611667;47824110
56832;6.3880004883;114851;4365;233;454656;94844772;47906266
