array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
18560;1.4490001202;9897;798;19;148480;120565760000;7850386
18688;1.2610000372;13151;561;17;149504;122234470400;8525378
18816;2.3289999962;11825;684;16;150528;123914649600;8158623
18944;1.1970000267;9481;576;20;151552;125606297600;8017941
19072;1.2220000029;10015;580;17;152576;127309414400;8239326
19200;2.0600001812;12792;1308;19;153600;129024000000;8511666
19328;1.2440000772;9883;649;17;154624;130750054400;8330129
19456;1.8450000286;11432;643;23;155648;132487577600;8416362
19584;1.8030000925;13070;794;20;156672;134236569600;8503003
19712;1.2490000725;10129;606;18;157696;135997030400;8394905
19840;1.2960000038;12873;614;16;158720;137768960000;8733620
19968;1.6920000315;12354;786;14;159744;139552358400;8744327
20096;2.1970000267;13284;795;18;160768;141347225600;9031019
20224;1.2880001068;11093;644;67;161792;143153561600;8629500
20352;2.0950000286;13336;905;20;162816;144971366400;9084587
20480;1.4420000315;11680;796;15;163840;146800640000;8966774
20608;2.0960001945;13173;946;31;164864;148641382400;9165750
20736;1.5720000267;15560;855;15;165888;150493593600;9384398
20864;2.0060000420;10909;817;19;166912;152357273600;8838356
20992;1.6370000839;10553;930;23;167936;154232422400;8824385
21120;2.1040000916;13864;775;21;168960;156119040000;9299470
21248;1.3670001030;12463;620;19;169984;158017126400;9191601
21376;1.4030001163;13559;559;18;171008;159926681600;9419882
21504;2.3820002079;13235;791;78;172032;161847705600;9453111
21632;1.7690000534;16683;623;13;173056;163780198400;9789948
21760;2.1250000000;12282;599;17;174080;165724160000;9415539
21888;1.4400000572;14037;653;49;175104;167679590400;9720380
22016;2.1160001755;14314;944;16;176128;169646489600;9613378
22144;1.4740000963;16327;703;26;177152;171624857600;9967680
22272;1.5180001259;16313;687;15;178176;173614694400;10167876
22400;2.2860000134;13200;908;16;179200;175616000000;9730208
22528;1.5930000544;14624;650;20;180224;177628774400;10012476
22656;2.1250000000;11670;816;18;181248;179653017600;9665918
22784;1.4910000563;12298;685;24;182272;181688729600;10030899
22912;2.3970000744;14156;958;22;183296;183735910400;10013656
23040;1.4980000257;13393;641;17;184320;185794560000;10090935
23168;2.2670001984;13593;857;13;185344;187864678400;9980767
23296;1.5080000162;14872;701;24;186368;189946265600;10153036
23424;2.3450000286;13686;864;16;187392;192039321600;10422415
23552;1.5280001163;13690;557;22;188416;194143846400;10256942
23680;2.3289999962;14331;910;17;189440;196259840000;10319838
23808;1.5480000973;16081;737;15;190464;198387302400;10462504
23936;1.5700000525;16413;677;19;191488;200526233600;10625522
24064;1.5800000429;14793;909;19;192512;202676633600;10508070
24192;1.5700000525;14557;810;16;193536;204838502400;10578059
24320;2.6560001373;16403;667;80;194560;207011840000;11016111
24448;2.5450000763;13795;715;44;195584;209196646400;10499226
24576;1.6370000839;17058;795;115;196608;211392921600;11029837
24704;1.5950000286;14198;733;32;197632;213600665600;10685643
24832;1.5920001268;14689;661;23;198656;215819878400;10706217
24960;2.9510002136;15141;984;118;199680;218050560000;10797150
25088;2.4870002270;15675;757;73;200704;220292710400;11088722
25216;2.1430001259;15369;1364;29;201728;222546329600;10954739
25344;1.6600000858;14938;640;24;202752;224811417600;11159453
25472;2.6150000095;16149;911;34;203776;227087974400;11332215
25600;2.6950001717;19923;922;15;204800;229376000000;11690419
25728;2.6120002270;18837;779;56;205824;231675494400;11515053
25856;1.8860000372;21168;590;74;206848;233986457600;11941831
25984;2.7730002403;17696;778;15;207872;236308889600;11404273
26112;2.2100000381;19684;779;27;208896;238642790400;11783436
26240;2.6720001698;17653;820;51;209920;240988160000;11855671
26368;2.6860001087;16307;666;126;210944;243344998400;11512703
26496;1.7220001221;15130;735;121;211968;245713305600;11586474
26624;1.7610000372;18173;1017;128;212992;248093081600;11913237
26752;3.1780002117;19699;1010;20;214016;250484326400;12105135
26880;3.0940001011;17308;765;22;215040;252887040000;11875208
27008;1.7930001020;16674;704;25;216064;255301222400;12040986
27136;1.8470001221;21078;688;25;217088;257726873600;12488002
27264;3.8360002041;19317;964;20;218112;260163993600;12177307
27392;3.3940000534;17200;672;18;219136;262612582400;11962431
27520;2.2990000248;22387;1300;18;220160;265072640000;12556717
27648;1.7910001278;16207;786;19;221184;267544166400;11985342
27776;1.9000000954;22500;781;10;222208;270027161600;12866174
27904;3.7010002136;19185;1126;51;223232;272521625600;12492036
28032;3.6490001678;18893;806;32;224256;275027558400;12557574
28160;2.5430002213;21606;824;27;225280;277544960000;12887861
28288;2.1390001774;20022;1012;24;226304;280073830400;12796541
28416;2.8650002480;19517;930;24;227328;282614169600;12582075
28544;2.9360001087;21689;693;12;228352;285165977600;13077035
28672;1.9550000429;23778;821;18;229376;287729254400;13243330
28800;1.9570001364;22121;803;19;230400;290304000000;13288688
28928;3.8090002537;19217;759;28;231424;292890214400;12939541
29056;3.3700001240;21529;860;22;232448;295487897600;13197472
29184;2.7760000229;18663;1005;19;233472;298097049600;13167220
29312;2.0329999924;20243;794;24;234496;300717670400;13125712
29440;2.9940001965;17959;994;17;235520;303349760000;12783792
29568;3.0910000801;21938;1145;22;236544;305993318400;13345041
29696;2.0160000324;22744;1124;24;237568;308648345600;13589661
29824;2.1980001926;19334;1127;13;238592;311314841600;13299898
29952;3.3270001411;20605;871;13;239616;313992806400;13212621
30080;3.0230002403;25009;927;19;240640;316682240000;13980448
30208;2.0820000172;26100;999;50;241664;319383142400;14039689
