array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
25216;1.8560000658;14539;685;22;201728;222546329600;11150807
25344;2.1410000324;15380;985;12;202752;224811417600;11356629
25472;4.5600004196;15999;686;24;203776;227087974400;11530447
25600;2.1380000114;19547;815;17;204800;229376000000;11889454
25728;2.1130001545;18813;880;13;205824;231675494400;11715301
25856;2.0170001984;21305;583;7;206848;233986457600;12142871
25984;2.1190001965;17124;845;13;207872;236308889600;11606249
26112;2.1670000553;19118;722;12;208896;238642790400;11986917
26240;3.0860002041;17297;975;12;209920;240988160000;12059471
26368;1.9460000992;16245;635;16;210944;243344998400;11717815
26496;2.2300000191;15275;1097;16;211968;245713305600;11792825
26624;2.2920000553;18460;843;25;212992;248093081600;12120742
26752;2.2870001793;18932;764;17;214016;250484326400;12313438
26880;2.1820001602;17465;1062;17;215040;252887040000;12084637
27008;2.1809999943;16679;817;23;216064;255301222400;12251689
27136;2.2790000439;20912;738;13;217088;257726873600;12699052
27264;4.9670000076;19343;1146;24;218112;260163993600;12389319
27392;2.8600001335;17034;757;20;219136;262612582400;12175630
27520;5.0480003357;22231;1102;19;220160;265072640000;12770481
27648;2.0970001221;16332;786;24;221184;267544166400;12200276
27776;5.1710004807;22596;835;22;222208;270027161600;13082167
27904;2.1710000038;18964;784;16;223232;272521625600;12709075
28032;2.3680000305;18492;726;15;224256;275027558400;12775183
28160;2.3000001907;21534;715;25;225280;277544960000;13107009
28288;3.9590001106;20274;1074;15;226304;280073830400;13016374
28416;2.3850002289;18652;715;18;227328;282614169600;12803148
28544;2.4070000648;21742;739;23;228352;285165977600;13299139
28672;2.4880001545;23747;636;13;229376;287729254400;13466708
28800;2.3120000362;22532;1190;14;230400;290304000000;13513055
28928;2.4210000038;19094;930;14;231424;292890214400;13164929
29056;2.4510002136;21406;751;16;232448;295487897600;13423642
29184;2.4110000134;18569;658;15;233472;298097049600;13394253
29312;3.8600001335;20358;830;16;234496;300717670400;13353769
29440;2.1650002003;17825;824;9;235520;303349760000;13012678
29568;2.5350000858;22011;983;18;236544;305993318400;13574995
29696;2.8170001507;22779;1011;7;237568;308648345600;13820368
29824;2.5260000229;19424;987;12;238592;311314841600;13532078
29952;2.2369999886;20509;687;11;239616;313992806400;13445818
30080;2.6510000229;25358;1174;7;240640;316682240000;14214491
30208;2.5710000992;25601;1002;7;241664;319383142400;14274724
30336;2.5790002346;21296;889;15;242688;322095513600;13842917
30464;2.4750001431;29740;893;9;243712;324819353600;14947432
30592;2.5470001698;19139;735;22;244736;327554662400;13694842
30720;5.6480002403;22293;1118;18;245760;330301440000;14210938
30848;2.5370001793;17978;988;12;246784;333059686400;13626748
30976;3.6370000839;24164;1036;19;247808;335829401600;14389758
31104;2.4550001621;20308;1133;16;248832;338610585600;13898974
31232;2.5310001373;18081;975;16;249856;341403238400;13909027
31360;2.5880000591;21187;636;12;250880;344207360000;14326722
31488;2.6090002060;21425;692;12;251904;347022950400;14080699
31616;2.7170002460;23789;1041;12;252928;349850009600;14570366
31744;2.7030000687;25211;1062;13;253952;352688537600;14839595
31872;3.7110002041;23082;1184;8;254976;355538534400;14572312
32000;2.6580002308;23225;1085;12;256000;358400000000;14723039
32128;2.4090001583;22320;851;15;257024;361272934400;14465074
32256;2.6780002117;24136;954;17;258048;364157337600;14837974
32384;2.7990000248;23110;1060;16;259072;367053209600;14683601
32512;2.6320002079;28327;911;19;260096;369960550400;15484522
32640;2.8500001431;26001;834;16;261120;372879360000;15398146
32768;2.5570001602;22096;720;24;262144;375809638400;14958683
32896;2.4970002174;21728;872;25;263168;378751385600;14747707
33024;2.9750001431;25143;973;17;264192;381704601600;15460017
33152;2.8300001621;23493;1027;16;265216;384669286400;15216955
33280;2.8560001850;23369;1027;20;266240;387645440000;15404578
33408;3.8760001659;23549;1033;26;267264;390633062400;15309692
33536;4.1980004311;29213;1167;28;268288;393632153600;15918283
33664;2.8450000286;23411;853;25;269312;396642713600;15316532
33792;2.7140002251;23792;805;20;270336;399664742400;15469145
33920;2.6320002079;21344;860;13;271360;402698240000;15172780
34048;2.7320001125;24252;1212;13;272384;405743206400;15685721
34176;3.0990002155;24242;1134;13;273408;408799641600;15653098
34304;2.5810000896;21929;836;30;274432;411867545600;15262394
34432;2.9580001831;23716;939;16;275456;414946918400;15459589
34560;2.7660000324;27474;934;32;276480;418037760000;16245057
34688;2.9080002308;26286;924;23;277504;421140070400;16035873
